1,5,240.88217163085938,51.366085052490234,322.4490051269531,971.4362182617188,1,-1,-1,-1,Walking
2,5,220.06680429569795,44.77003211029307,327.03218054777636,984.9179334404055,1,-1,-1,-1,Walking
3,5,204.87159021211846,41.89284122744118,329.2829334197262,990.7308353316139,1,-1,-1,-1,Walking
4,5,180.01198404939774,40.23336544459818,338.12450139533047,1014.8312195776017,1,-1,-1,-1,Walking
5,5,154.41230473430358,26.65687958761282,346.2120701880857,1038.4733386019113,1,-1,-1,-1,Walking
6,5,135.26427485077562,17.097387506982614,351.5321219880807,1054.9279458052176,1,-1,-1,-1,Walking
7,5,102.40797534123018,1.308334269253919,357.8478228567665,1076.0719712899318,1,-1,-1,-1,Walking
8,5,69.88100054423978,-19.55437752373848,363.70341842525795,1095.1141674320265,1,-1,-1,-1,Walking
9,5,49.68239608175213,-30.990251696282144,364.59508629703674,1099.881048613862,1,-1,-1,-1,Walking
10,5,23.103858802120442,-30.970739034350004,366.69424823362004,1102.6144045386907,1,-1,-1,-1,Walking
11,5,-3.730291764824841,-15.943791918430065,365.2752190796045,1092.6566466937795,1,-1,-1,-1,Walking
12,5,-13.871008674409808,-14.932704812677912,366.42022366413704,1089.1528232894827,1,-1,-1,-1,Walking
13,5,-26.34603069697644,-12.0969047865716,366.94789566389403,1092.0311248366802,1,-1,-1,-1,Walking
14,5,-61.28449610628017,-28.956606888290366,372.93345416668956,1109.8437963463589,1,-1,-1,-1,Walking
1,2,1359.5914306640625,203.39639282226562,246.05773925781247,695.5970458984375,1,-1,-1,-1,Walking
2,2,1359.0106790573718,202.04039846372996,246.72317797771507,697.8008942407025,1,-1,-1,-1,Walking
3,2,1359.1230881836123,202.43909948602487,246.24001000105523,696.685102519889,1,-1,-1,-1,Walking
4,2,1354.2060176607133,202.77896702801792,245.74733988043138,695.9523531755177,1,-1,-1,-1,Walking
5,2,1353.6835624110463,205.40828352282614,243.54985312423992,690.6639759826304,1,-1,-1,-1,Walking
6,2,1354.2507767440256,208.2511406910449,241.5320315183917,685.5224373160498,1,-1,-1,-1,Walking
7,2,1354.1766668292266,208.28235109008182,241.62763586997303,685.8111114080469,1,-1,-1,-1,Walking
8,2,1354.3735240828887,208.73414577455816,241.14935954980012,684.8643550636028,1,-1,-1,-1,Walking
9,2,1355.172453208826,210.33102422955182,239.89257099017547,682.0260606631444,1,-1,-1,-1,Walking
10,2,1354.32172295342,207.86978802916803,241.3528966832756,686.2624871030753,1,-1,-1,-1,Walking
11,2,1353.5940544144837,205.8980949108378,242.91774494443408,689.7308519586086,1,-1,-1,-1,Walking
12,2,1352.8186736543441,203.63022800936056,244.49177863791402,693.4944368617829,1,-1,-1,-1,Walking
13,2,1347.7780566698038,202.9706182532097,245.30168940324134,694.294984957247,1,-1,-1,-1,Walking
14,2,1345.3852632990966,202.31822327810318,246.79374070098743,696.9770342984579,1,-1,-1,-1,Walking
15,2,1344.0956901010213,201.9369242425451,248.20152030466642,698.1050236274262,1,-1,-1,-1,Walking
16,2,1342.6473096575207,200.26826720668697,250.42046654391066,701.5210906732133,1,-1,-1,-1,Walking
17,2,1338.2271314617494,201.0225540365238,250.84364922107292,699.944755807969,1,-1,-1,-1,Walking
18,2,1339.770784504494,200.17881220457986,252.70473670130335,701.7409919009007,1,-1,-1,-1,Walking
19,2,1336.4728683373496,201.23585061645588,252.9367842866452,699.9656908789518,1,-1,-1,-1,Walking
20,2,1335.147370515589,201.91652218581754,253.45240309940846,698.5491989445017,1,-1,-1,-1,Walking
21,2,1334.2855173414428,201.7773763939589,254.33120424799358,698.7296295515841,1,-1,-1,-1,Walking
22,2,1334.0566341973292,202.00406631997333,254.5838630365139,698.3723933101095,1,-1,-1,-1,Walking
23,2,1333.730665980026,202.21358258868736,255.10399482401908,698.345015129669,1,-1,-1,-1,Walking
24,2,1333.6358581578088,202.030182125775,255.5005259945553,698.6328065161451,1,-1,-1,-1,Walking
25,2,1333.4872371154452,201.5787583219152,255.89849250148063,699.1972058192919,1,-1,-1,-1,Walking
26,2,1333.1996309396416,201.29657541676863,256.4141986911009,699.9840285662372,1,-1,-1,-1,Walking
27,2,1333.1631517857006,201.51032381189384,256.49086900725746,699.573165273709,1,-1,-1,-1,Walking
